item,lexicon,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,unchanged_qt
49,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
50,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
50,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
50,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
50,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
50,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
50,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
50,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
50,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
51,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
51,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
51,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
51,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
51,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
51,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
51,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
51,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
52,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
52,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
52,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
52,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
52,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
52,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
52,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
52,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
53,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
53,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
53,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
53,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
53,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
53,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
53,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
53,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
54,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
54,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
54,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
54,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
54,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
54,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
54,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
54,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
55,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
55,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
55,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
55,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
55,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
55,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
55,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
55,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
56,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
56,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
56,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
56,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
56,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
56,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
56,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
56,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
57,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
57,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
57,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
57,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
57,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
57,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
57,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
57,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
58,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
58,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
58,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
58,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
58,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
58,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
58,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
58,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
59,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False
59,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False
59,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False
59,KEEP,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
59,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False
59,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False
59,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False
59,PSEUDO,IV,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
60,KEEP,arrowhead,marginal,DR_k1,DR,1,True,True,True
60,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
60,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
60,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
60,PSEUDO,arrowhead,marginal,DR_k1,DR,1,True,True,True
60,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
60,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
60,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
61,KEEP,arrowhead,marginal,DR_k1,DR,1,False,True,False
61,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
61,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
61,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
61,PSEUDO,arrowhead,marginal,DR_k1,DR,1,False,True,False
61,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
61,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
61,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
62,KEEP,arrowhead,marginal,DR_k1,DR,1,False,True,False
62,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
62,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
62,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
62,PSEUDO,arrowhead,marginal,DR_k1,DR,1,False,True,False
62,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
62,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
62,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
63,KEEP,arrowhead,marginal,DR_k1,DR,1,False,True,False
63,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
63,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
63,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
63,PSEUDO,arrowhead,marginal,DR_k1,DR,1,False,True,False
63,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
63,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
63,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
64,KEEP,arrowhead,correlation,DR_k1,DR,1,False,True,False
64,KEEP,arrowhead,correlation,DR_k2,DR,2,False,True,False
64,KEEP,arrowhead,correlation,DR_k3,DR,3,False,True,False
64,KEEP,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
64,PSEUDO,arrowhead,correlation,DR_k1,DR,1,False,True,False
64,PSEUDO,arrowhead,correlation,DR_k2,DR,2,False,True,False
64,PSEUDO,arrowhead,correlation,DR_k3,DR,3,False,True,False
64,PSEUDO,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
65,KEEP,arrowhead,marginal,DR_k1,DR,1,False,True,False
65,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
65,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
65,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
65,PSEUDO,arrowhead,marginal,DR_k1,DR,1,False,True,False
65,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
65,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
65,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
66,KEEP,arrowhead,correlation,DR_k1,DR,1,True,True,True
66,KEEP,arrowhead,correlation,DR_k2,DR,2,False,True,False
66,KEEP,arrowhead,correlation,DR_k3,DR,3,False,True,False
66,KEEP,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
66,PSEUDO,arrowhead,correlation,DR_k1,DR,1,True,True,True
66,PSEUDO,arrowhead,correlation,DR_k2,DR,2,False,True,False
66,PSEUDO,arrowhead,correlation,DR_k3,DR,3,False,True,False
66,PSEUDO,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
67,KEEP,arrowhead,marginal,DR_k1,DR,1,True,True,True
67,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
67,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
67,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
67,PSEUDO,arrowhead,marginal,DR_k1,DR,1,True,True,True
67,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
67,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
67,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
68,KEEP,arrowhead,correlation,DR_k1,DR,1,False,True,False
68,KEEP,arrowhead,correlation,DR_k2,DR,2,False,True,False
68,KEEP,arrowhead,correlation,DR_k3,DR,3,False,True,False
68,KEEP,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
68,PSEUDO,arrowhead,correlation,DR_k1,DR,1,False,True,False
68,PSEUDO,arrowhead,correlation,DR_k2,DR,2,False,True,False
68,PSEUDO,arrowhead,correlation,DR_k3,DR,3,False,True,False
68,PSEUDO,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
69,KEEP,arrowhead,marginal,DR_k1,DR,1,True,True,True
69,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
69,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
69,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
69,PSEUDO,arrowhead,marginal,DR_k1,DR,1,True,True,True
69,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
69,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
69,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
70,KEEP,arrowhead,correlation,DR_k1,DR,1,False,True,False
70,KEEP,arrowhead,correlation,DR_k2,DR,2,False,True,False
70,KEEP,arrowhead,correlation,DR_k3,DR,3,False,True,False
70,KEEP,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
70,PSEUDO,arrowhead,correlation,DR_k1,DR,1,False,True,False
70,PSEUDO,arrowhead,correlation,DR_k2,DR,2,False,True,False
70,PSEUDO,arrowhead,correlation,DR_k3,DR,3,False,True,False
70,PSEUDO,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
71,KEEP,arrowhead,correlation,DR_k1,DR,1,False,True,False
71,KEEP,arrowhead,correlation,DR_k2,DR,2,False,True,False
71,KEEP,arrowhead,correlation,DR_k3,DR,3,False,True,False
71,KEEP,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
71,PSEUDO,arrowhead,correlation,DR_k1,DR,1,False,True,False
71,PSEUDO,arrowhead,correlation,DR_k2,DR,2,False,True,False
71,PSEUDO,arrowhead,correlation,DR_k3,DR,3,False,True,False
71,PSEUDO,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
72,KEEP,arrowhead,marginal,DR_k1,DR,1,False,True,False
72,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
72,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
72,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
72,PSEUDO,arrowhead,marginal,DR_k1,DR,1,False,True,False
72,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
72,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
72,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
73,KEEP,arrowhead,correlation,DR_k1,DR,1,False,True,False
73,KEEP,arrowhead,correlation,DR_k2,DR,2,False,True,False
73,KEEP,arrowhead,correlation,DR_k3,DR,3,False,True,False
73,KEEP,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
73,PSEUDO,arrowhead,correlation,DR_k1,DR,1,False,True,False
73,PSEUDO,arrowhead,correlation,DR_k2,DR,2,False,True,False
73,PSEUDO,arrowhead,correlation,DR_k3,DR,3,False,True,False
73,PSEUDO,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
74,KEEP,arrowhead,marginal,DR_k1,DR,1,False,True,False
74,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
74,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
74,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
74,PSEUDO,arrowhead,marginal,DR_k1,DR,1,False,True,False
74,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
74,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
74,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
75,KEEP,arrowhead,correlation,DR_k1,DR,1,False,True,False
75,KEEP,arrowhead,correlation,DR_k2,DR,2,False,True,False
75,KEEP,arrowhead,correlation,DR_k3,DR,3,False,True,False
75,KEEP,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
75,PSEUDO,arrowhead,correlation,DR_k1,DR,1,False,True,False
75,PSEUDO,arrowhead,correlation,DR_k2,DR,2,False,True,False
75,PSEUDO,arrowhead,correlation,DR_k3,DR,3,False,True,False
75,PSEUDO,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
76,KEEP,arrowhead,marginal,DR_k1,DR,1,True,True,True
76,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
76,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
76,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
76,PSEUDO,arrowhead,marginal,DR_k1,DR,1,True,True,True
76,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
76,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
76,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
77,KEEP,arrowhead,correlation,DR_k1,DR,1,False,True,False
77,KEEP,arrowhead,correlation,DR_k2,DR,2,False,True,False
77,KEEP,arrowhead,correlation,DR_k3,DR,3,False,True,False
77,KEEP,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
77,PSEUDO,arrowhead,correlation,DR_k1,DR,1,False,True,False
77,PSEUDO,arrowhead,correlation,DR_k2,DR,2,False,True,False
77,PSEUDO,arrowhead,correlation,DR_k3,DR,3,False,True,False
77,PSEUDO,arrowhead,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
78,KEEP,arrowhead,marginal,DR_k1,DR,1,False,True,False
78,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
78,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
78,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
78,PSEUDO,arrowhead,marginal,DR_k1,DR,1,False,True,False
78,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
78,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
78,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
79,KEEP,arrowhead,marginal,DR_k1,DR,1,True,True,True
79,KEEP,arrowhead,marginal,DR_k2,DR,2,False,True,False
79,KEEP,arrowhead,marginal,DR_k3,DR,3,False,True,False
79,KEEP,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
79,PSEUDO,arrowhead,marginal,DR_k1,DR,1,True,True,True
79,PSEUDO,arrowhead,marginal,DR_k2,DR,2,False,True,False
79,PSEUDO,arrowhead,marginal,DR_k3,DR,3,False,True,False
79,PSEUDO,arrowhead,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
80,KEEP,arrowhead,backadj,DR_k1,DR,1,True,True,True
80,KEEP,arrowhead,backadj,DR_k2,DR,2,False,True,False
80,KEEP,arrowhead,backadj,DR_k3,DR,3,False,True,False
80,KEEP,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
80,PSEUDO,arrowhead,backadj,DR_k1,DR,1,True,True,True
80,PSEUDO,arrowhead,backadj,DR_k2,DR,2,False,True,False
80,PSEUDO,arrowhead,backadj,DR_k3,DR,3,False,True,False
80,PSEUDO,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
81,KEEP,arrowhead,ate,DR_k1,DR,1,True,True,True
81,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
81,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
81,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
81,PSEUDO,arrowhead,ate,DR_k1,DR,1,True,True,True
81,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
81,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
81,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
82,KEEP,arrowhead,ate,DR_k1,DR,1,False,True,False
82,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
82,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
82,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
82,PSEUDO,arrowhead,ate,DR_k1,DR,1,False,True,False
82,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
82,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
82,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
83,KEEP,arrowhead,ate,DR_k1,DR,1,True,True,True
83,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
83,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
83,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
83,PSEUDO,arrowhead,ate,DR_k1,DR,1,True,True,True
83,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
83,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
83,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
84,KEEP,arrowhead,ate,DR_k1,DR,1,True,True,True
84,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
84,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
84,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
84,PSEUDO,arrowhead,ate,DR_k1,DR,1,True,True,True
84,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
84,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
84,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
85,KEEP,arrowhead,backadj,DR_k1,DR,1,False,True,False
85,KEEP,arrowhead,backadj,DR_k2,DR,2,False,True,False
85,KEEP,arrowhead,backadj,DR_k3,DR,3,False,True,False
85,KEEP,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
85,PSEUDO,arrowhead,backadj,DR_k1,DR,1,False,True,False
85,PSEUDO,arrowhead,backadj,DR_k2,DR,2,False,True,False
85,PSEUDO,arrowhead,backadj,DR_k3,DR,3,False,True,False
85,PSEUDO,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
86,KEEP,arrowhead,backadj,DR_k1,DR,1,False,True,False
86,KEEP,arrowhead,backadj,DR_k2,DR,2,False,True,False
86,KEEP,arrowhead,backadj,DR_k3,DR,3,False,True,False
86,KEEP,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
86,PSEUDO,arrowhead,backadj,DR_k1,DR,1,False,True,False
86,PSEUDO,arrowhead,backadj,DR_k2,DR,2,False,True,False
86,PSEUDO,arrowhead,backadj,DR_k3,DR,3,False,True,False
86,PSEUDO,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
87,KEEP,arrowhead,ate,DR_k1,DR,1,False,True,False
87,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
87,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
87,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
87,PSEUDO,arrowhead,ate,DR_k1,DR,1,False,True,False
87,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
87,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
87,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
88,KEEP,arrowhead,ate,DR_k1,DR,1,False,True,False
88,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
88,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
88,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
88,PSEUDO,arrowhead,ate,DR_k1,DR,1,False,True,False
88,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
88,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
88,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
89,KEEP,arrowhead,ate,DR_k1,DR,1,False,True,False
89,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
89,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
89,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
89,PSEUDO,arrowhead,ate,DR_k1,DR,1,False,True,False
89,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
89,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
89,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
90,KEEP,arrowhead,ate,DR_k1,DR,1,True,True,True
90,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
90,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
90,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
90,PSEUDO,arrowhead,ate,DR_k1,DR,1,True,True,True
90,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
90,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
90,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
91,KEEP,arrowhead,backadj,DR_k1,DR,1,False,True,False
91,KEEP,arrowhead,backadj,DR_k2,DR,2,False,True,False
91,KEEP,arrowhead,backadj,DR_k3,DR,3,False,True,False
91,KEEP,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
91,PSEUDO,arrowhead,backadj,DR_k1,DR,1,False,True,False
91,PSEUDO,arrowhead,backadj,DR_k2,DR,2,False,True,False
91,PSEUDO,arrowhead,backadj,DR_k3,DR,3,False,True,False
91,PSEUDO,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
92,KEEP,arrowhead,ate,DR_k1,DR,1,True,True,True
92,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
92,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
92,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
92,PSEUDO,arrowhead,ate,DR_k1,DR,1,True,True,True
92,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
92,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
92,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
93,KEEP,arrowhead,backadj,DR_k1,DR,1,True,True,True
93,KEEP,arrowhead,backadj,DR_k2,DR,2,False,True,False
93,KEEP,arrowhead,backadj,DR_k3,DR,3,False,True,False
93,KEEP,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
93,PSEUDO,arrowhead,backadj,DR_k1,DR,1,True,True,True
93,PSEUDO,arrowhead,backadj,DR_k2,DR,2,False,True,False
93,PSEUDO,arrowhead,backadj,DR_k3,DR,3,False,True,False
93,PSEUDO,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
94,KEEP,arrowhead,backadj,DR_k1,DR,1,False,True,False
94,KEEP,arrowhead,backadj,DR_k2,DR,2,False,True,False
94,KEEP,arrowhead,backadj,DR_k3,DR,3,False,True,False
94,KEEP,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
94,PSEUDO,arrowhead,backadj,DR_k1,DR,1,False,True,False
94,PSEUDO,arrowhead,backadj,DR_k2,DR,2,False,True,False
94,PSEUDO,arrowhead,backadj,DR_k3,DR,3,False,True,False
94,PSEUDO,arrowhead,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
95,KEEP,arrowhead,ate,DR_k1,DR,1,True,True,True
95,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
95,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
95,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
95,PSEUDO,arrowhead,ate,DR_k1,DR,1,True,True,True
95,PSEUDO,arrowhead,ate,DR_k2,DR,2,False,True,False
95,PSEUDO,arrowhead,ate,DR_k3,DR,3,False,True,False
95,PSEUDO,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
96,KEEP,arrowhead,ate,DR_k1,DR,1,False,True,False
96,KEEP,arrowhead,ate,DR_k2,DR,2,False,True,False
96,KEEP,arrowhead,ate,DR_k3,DR,3,False,True,False
96,KEEP,arrowhead,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
96,PSEUDO,arrowhead,ate,DR_k1,DR,1,False,True,False
